Hollywood High School,34.0985905705,-118.3390007481,High School
Whittier College,33.9771143063,-118.0285721081,School
Ruben S. Ayala High School,33.9945493186,-117.7307152748,High School
The Buckley School,34.140322511,-118.4436597657,High School
Carson High School,33.8230251988,-118.2745743244,High School
Boys And Girls Club Of Huntington Valley,33.7221688959,-117.9541407562,School
Redondo Union High School,33.8453602809,-118.3841976267,High School
Millikan High School,33.8076198067,-118.110001851,High School
Covina High School,34.0806021146,-117.8999519348,High School
St. John Baptist De La Salle,34.2654277081,-118.4931107493,School
Ocean View High School,33.714416301,-118.000588417,High School
Corona Del Mar High School,33.6323346039,-117.8767027831,High School
Burbank High School,34.1882322037,-118.3153303328,High School
Villa Park High School,33.8160821644,-117.817247334,High School
Mark Twain Middle School,33.9999485206,-118.4461355209,School
Palisades Charter High School,34.0472369028,-118.5312151909,High School
Marlborough School,34.069730172,-118.3271573924,High School
Springbrook Elementary School‎,33.6695583076,-117.797789045,School
Diamond Bar High School,33.9829620955,-117.8393364837,High School
Bishop Amat Memorial High School,34.0558949885,-117.9656982422,High School
North High School - Torrance,33.8631167244,-118.3365636531,High School
Beverly Hills High School,34.0620870556,-118.4106766647,High School
Will Rogers Middle School,33.889660552,-118.3452160375,School
carousel school,33.9630906656,-118.3858865676,High School
Woodrow Wilson Classical High School,33.7798607417,-118.142080307,High School
Foothill Christian School,34.1209946631,-117.8671058309,School
El Camino Real Charter High School,34.1698786632,-118.6428809166,High School
Bon View Elementary,34.0352514548,-117.6369952848,School
Mark Keppel High School,34.0703513093,-118.1158643961,High School
Woodbridge High School,33.6784082993,-117.806382089,High School
Highland Hall Waldorf School,34.2457389333,-118.5071375161,High School
Leport Montessori,33.7279357044,-118.0440402031,School
Peter Marshall Elementary School,33.8401042707,-117.9771225713,School
Walnut High School,34.0220100711,-117.8504802155,High School
Calvary Chapel High / Maranatha Christian Academy,33.6972807895,-117.9088205484,High School
Santa Monica High School,34.0118385586,-118.4867812084,High School
Garden Grove High School,33.778250604,-117.9376833246,High School
Downey Adult School (DAS),33.9193418536,-118.1154653524,School
Marina High School,33.7314721524,-118.0265308798,High School
Chatsworth High School,34.253982421,-118.5855285236,High School
Harvard Westlake School,34.1394435734,-118.4129297733,High School
Alta Loma High School,34.1221436007,-117.611989975,High School
Verdugo Hills High School,34.2606146127,-118.2997061623,High School
Huntington Beach High School,33.6763717341,-118.0028463408,High School
Montebello High School,34.0163677492,-118.1237117158,High School
Los Osos High School,34.1447092378,-117.5576484203,High School
Pilgrim School,34.064759775,-118.2851196429,High School
Grover Cleveland High School,34.219124209,-118.5480990992,High School
Sutherland Elementary School,34.1256607197,-117.8197860718,School
Pioneer Jr High School,34.128818964,-117.6546140914,School
Los Alamitos High School,33.8107291738,-118.0699061972,High School
Bishop Montgomery High School,33.8372173157,-118.3722138405,High School
Orange County School of the Arts (OCSA),33.7537889667,-117.8680672658,High School
Upland Christian Academy,34.1021715572,-117.5673347945,High School
Morrison Elementary School,33.9085957768,-118.0854997223,School
Newport Harbor High School,33.62229382,-117.9117613877,High School
Lakewood High School,33.8382415061,-118.1223573502,High School
Yorba Linda High School,33.898346951,-117.7901959419,High School
Animo-Locke II Charter High School,33.935401614,-118.2659069206,High School
Hollywood Academy Of Music,34.0838729212,-118.3529320381,School
Palms Middle School,34.0223244202,-118.4154510498,School
Claremont High School,34.113159813,-117.7225928451,High School
Carrillo Elementary School,33.7409150537,-117.9627149543,School
Westminster Music School - Thay Hong,33.7307506971,-117.9644480478,School
Taft High School,34.1696656202,-118.5715341568,High School
Woodland Hills Academy,34.1711680221,-118.5869589589,School
Birmingham High School,34.1877102321,-118.5049831867,High School
Birmingham Community Charter High School,34.1888712811,-118.5039616412,High School
Lull Special Education Center,34.175479,-118.515472,School
Magnolia Science Academy 2,34.1867017961,-118.5072002348,School
Navasartian Games,34.1878298499,-118.5038647105,School
Imperial Middle School,33.9155814856,-117.9535287063,School
Walker Jr. High School,33.8431695074,-118.0370512441,School
Kids Campus,34.082480841,-118.0181427288,School
Anne Le Gore,34.08066591,-118.02952226,School
Hillsides Education Center,34.1237298685,-118.1762324021,School
John Muir Middle School,33.986028569,-118.2927013636,School
68th Street School,33.9776290039,-118.2845699787,School
Davis Magnet Elementary School,33.6692909678,-117.9015197365,School
CJ Morris,34.0123727659,-117.8683648518,School
Ron Hockwalt Academies,34.0075939894,-117.8562265634,High School
Beverly Hills Lingual Institute,34.0712411978,-118.4018051413,School
View Park Prep High,33.99014,-118.331063,High School
Crenshaw High School,33.9970526476,-118.3284587752,High School
Scholar's Academy,33.7262531479,-117.7834645035,School
Ouchi High School,33.993585,-118.322325,High School
Compton High School,33.8904981554,-118.2271209058,High School
Lifeline Charter,33.894535451,-118.215698147,High School
Venice High School,33.9971199864,-118.4441184998,High School
Children's Center By The Sea,33.6071077247,-117.9194679899,School
Rose Drive Elementary School,33.9030670878,-117.8402579994,School
John A Rowland High School,33.9817035918,-117.8837928707,High School
Pine Tree Montessori,33.901651,-117.835316,School
Beatitudes of Our Lord School,33.9118996466,-117.9944729805,School
Benjamin Franklin High School,34.1155332873,-118.1994708153,High School
Beckman High School,33.7178402285,-117.7813861501,High School
Room 512,33.98341848,-118.06814375,School
Roscomare Road Elementary School,34.1193766717,-118.4640042631,School
Marquez Charter School,34.046240074,-118.5460013845,School
Westside Waldorf School,34.0413958812,-118.5534743703,School
Slauson Middle School,34.1290000709,-117.9112386704,School
Santa Fe High School,33.9398886673,-118.0901741981,School
Cypress High School,33.820319186,-118.0293725833,High School
La Habra High School,33.9361680108,-117.9567718506,High School
Whittier Christian High School,33.9356670318,-117.9697501803,High School
Tutor Zone,33.9401711305,-117.9627893117,School
L'Heritage Francais,33.92201,-118.03052,School
Gladstone High School,34.1048371794,-117.913346217,High School
Valleydale Elementary,34.1088039896,-117.9160238031,School
Madrid Middle School,34.0618845411,-118.0087706308,School
Mountain View High School,34.054483531,-118.0116354918,High School
Emerson Parkside Academy Charter School,33.8045407587,-118.1062470235,School
Tutor Time,33.8226984976,-118.3366264358,School
Professional Tutors Of America,33.9178686833,-117.8495789167,School
Irvine High School,33.702915836,-117.7813002672,High School
Ulysses S. Grant High School,34.1773190459,-118.4157084065,High School
Highland Park High,34.1173117644,-118.2010889053,High School
Primanti Montessori School,33.933732363,-117.9766936197,School
Whittier Christian School,33.9261707712,-117.9774714511,School
Lowell Joint School District,33.932704,-117.976595,School
Reseda High School,34.1891568292,-118.5297131538,High School
Los Angeles County High School of the Arts,34.0690493194,-118.1667780876,High School
College View,34.16406898,-118.22723634,School
Middle College High School,33.9285053708,-118.307167354,High School
Ybarra Academy Of The Arts,33.9915988,-117.87266541,School
San Gabriel High School,34.0914069951,-118.1088209152,High School
San Gabriel Unified School District,34.0971642959,-118.1048083305,School
IvyCrest Montessori Private School,33.8743617721,-117.8948450088,School
Troy High School,33.880498986,-117.8948450088,High School
Rancho Del Mar,33.7584092538,-118.358815822,High School
North Hollywood High School,34.1652328289,-118.3881860105,High School
Robert E. Peary Middle School,33.8839285966,-118.2999687652,School
Holy Trinity School,33.7447142599,-118.3094107852,School
Panorama High School,34.2168744799,-118.4500422857,High School
RegenARC,34.018261,-117.840958,School
ECR Graphic Design,34.170357,-118.641509,High School
Hoover Middle School,33.8408805997,-118.1510882176,School
Riley Elementary,33.8439485502,-118.1525623467,School
Holmes elementary,33.8495701838,-118.1483799015,School
Northridge Academy H.S.,34.2448363835,-118.5242843628,High School
Dearborn Elementary,34.2388805505,-118.5081010998,School
Little Harvard Academy,34.1073815759,-118.0336836521,School
Katella High School,33.8242959761,-117.8847141612,High School
Foothills Preschool,33.764654995,-117.79778332,School
Foothill High School,33.7673930389,-117.7975344658,High School
Arroyo Elementary School,33.7673879457,-117.7855600097,School
Hillview High School,33.7692240457,-117.8014243925,High School
Arroyo YMCA,33.7665219675,-117.7864875212,High School
Foothill Knights Practice Gym,33.7667007446,-117.7986831665,High School
AGI Academy,34.0160764269,-117.8512356981,School
Nathaniel Narbonne Senior High School,33.8030433462,-118.306016922,High School
Oakridge Elementary School,33.971861939,-117.7396996306,School
Walton Middle School,33.8801906754,-118.2383944243,School
Compton Unified School District Nutrition Services,33.8812185905,-118.2437282424,School
Fountain Valley High School,33.7055136065,-117.9617540239,High School
FVHS Theatre Room,33.705146,-117.961906,High School
FVHS Cafeteria,33.70491958,-117.96131389,High School
history halls,33.7058515333,-117.96215,High School
english hall,33.7058057833,-117.96205265,High School
La Puente High School,34.0256001891,-117.9548729252,High School
Northview High School,34.0932017512,-117.9107880592,High School
Cherrylee School,34.0925360419,-118.0093195898,School
Daniel Webster Elementary School,33.8162313533,-118.2175543969,School
Pasadena High School,34.1620582804,-118.0927987085,High School
AGBU MHS,34.162189,-118.0995131833,High School
Celerity Sirius Charter,33.9162325859,-118.2224071026,School
Rosecrans Elementary,33.9043265283,-118.2282117396,School
Western Christian Schools,34.1257981405,-117.6988514957,School
Flintridge Sacred Heart Academy,34.1801091014,-118.1856641012,High School
Laurel Hall Early Childhood Center,34.1805178679,-118.3917235535,School
Gidley School,34.0910123667,-118.0436807871,School
Center Middle School,34.1114164404,-117.8991108616,School
AUSD - TRC,34.113264,-117.888923,School
Culver City High School,34.0075086057,-118.401954174,High School
Culver City Adult School,34.008098,-118.397622,School
Barbizon -Acting & Modeling School,34.0307508372,-117.8086948716,School
Options For Youth,34.2287258589,-118.2467548533,High School
Opportunities for Learning Charter school,34.0357818604,-117.9351272583,High School
Cole vocational services,34.0356629392,-117.935017502,School
Benneker Elementary,33.90345189,-118.26846295,School
Vanguard Learning Center,33.9109030425,-118.2702406775,School
Chaparral Elementary School,33.9750263807,-117.6991722675,School
Kick It Up,33.8183618318,-118.0709751523,School
Los Alamitos Elementary School,33.806585501,-118.0623547303,School
David Stine Chaffey West Community Day School,34.0626755605,-117.6943205354,High School
West Covina High School,34.0621016069,-117.9132146252,High School
92nd St Elementary,33.9519641198,-118.2363556514,School
Youth Opportunities High School,33.94350465,-118.23999806,High School
Fremont Elementary School,33.7709972334,-118.1448544563,School
Polytechnic School,34.1324103361,-118.1286478043,School
Viewpoint School,34.1363907216,-118.6428500573,School
Ring Family Field,34.1375166101,-118.6388963197,High School
Viewpoint Carlson Family Theater,34.1360889807,-118.6427050073,School
La Sierra High School,34.12424455,-117.96631308,High School
Segerstrom High School,33.702096038,-117.8990708088,High School
McFadden Intermediate School,33.7112826955,-117.8959066077,School
Jim Thorpe Fundamental School,33.7034828268,-117.9038999709,School
Jim thrope,33.70228731,-117.90240754,School
Woodland Hills Private School,34.1800622128,-118.6184025622,School
Durfee School,34.0819489673,-118.0032008888,School
Palos Verdes Peninsula High School,33.7777739994,-118.374402523,High School
Braddock Drive Elementary Gifted/Magnet Program,33.9933668338,-118.4158795515,School
Goethe International Charter School,33.9865343844,-118.4188842773,School
Durfee Elementary School,34.0119981918,-118.075222327,School
Tarbut V'Torah School,33.632618353,-117.8282378638,School
Centennial High School,33.9150696383,-118.2538985852,High School
New Design Charter School,33.91719715,-118.26408058,High School
122nd St. Elemtary School,33.9214782599,-118.2683621587,School
Los Angeles Adventist Academy,33.9160347058,-118.2597686709,High School
Willowbrook Middle School,33.9161359388,-118.239896362,School
King/Drew Medical Magnet High School,33.9248758838,-118.2452872392,High School
John Marshall High School,34.10838867,-118.2772692377,High School
Beckford Avenue Elementary School,34.2669733844,-118.5498775753,School
Marina High School Band Room,33.7318463629,-118.0257818518,High School
Circle View Elementary School,33.7331940541,-118.0189947131,School
Arleta High School,34.2501098799,-118.4424790582,High School
Liggett Street Elementary,34.2413196312,-118.4462264922,School
Damien High School,34.1053875775,-117.7876612173,High School
Allen Ave Elementary School,34.1171902271,-117.7930830237,School
Calvary Baptist School,34.1110638683,-117.7858691807,School
Summa Academy,33.8039981634,-118.350997364,School
LASC American Language and Culture,33.6961078245,-117.851802308,School
Bulldog Stadium,33.99221486,-117.730732,High School
Blythe Elementary School,34.2140002941,-118.5421650055,School
Polytechnic pasadena,34.1352052315,-118.1279976137,High School
E.J. Marshall Elementary School,34.0343997781,-117.693615964,School
Simons Middle School,34.0404664998,-117.7391040408,School
Plumfield Preschool,33.7675014971,-117.8310941486,School
Rowland Avenue Elementary School,34.079713769,-117.9173339749,School
Grovecenter Elementary School,34.0846954922,-117.9168305039,School
J H Hull Middle School,33.8155524508,-118.3169571733,School
Wilson Elementary School,34.1172963381,-118.0883610249,School
Gateway Academy,33.8734323429,-118.0384177021,School
Peterson Elementary,33.6622775776,-117.9844946579,School
Central region high school #16,33.9938700102,-118.2675171039,High School
Synergy Quantum Academy,33.9939977113,-118.2695098276,High School
Nogales High School,34.0100610104,-117.887970113,High School
Faith Christian Pre-School,33.7053893676,-117.8746998833,School
Saddleback High School,33.7087059576,-117.8799245441,High School
Westminster High School,33.7531697881,-118.0094110828,High School
John Muir Middle School,34.1950129739,-118.3127616056,School
Ninety Third Street School,33.9510519143,-118.2679738908,School
St Joseph High School,33.8619443461,-118.1181627504,High School
Mayfair High School,33.8640354254,-118.1144423876,High School
South Region Senior High #9,33.941328,-118.178946,High School
Wallen L Andrews North Whittier Elementary School,34.0382312001,-118.0093377829,School
Tutor Time Learning Center,34.1772598028,-118.5906529427,School
JMMS Detention,34.1951049052,-118.3115114776,School
Eastwood Elementary,33.7655060467,-118.0356847756,School
Heart To Heart CPR/ First Aid Training & Cert.,33.7625302146,-118.0349300688,School
Esperanza High School,33.8681655871,-117.8019739821,High School
Fairmont Private Schools,33.8587272524,-117.8009462357,School
7th Street School,33.7380031223,-118.3107750966,School
Eastmont Intermediate School,34.023542187,-118.140831819,School
Monrovia Community Adults School,34.1154419024,-118.0074782833,School
Webster Elementary School,34.0384141929,-118.6991375792,School
EDWIN RHODES ELEMENTARY,34.0042937354,-117.6600970712,School
montague charter academy,34.2441746012,-118.4145046816,School
Lakeview Charter High School Celis Site,34.2866296791,-118.4466542761,High School
Diamond Ranch Music Department,34.0222622962,-117.7791360054,High School
Miranda (Diamond Ranch High School),34.0218930833,-117.7787536383,High School
Pacifica High School,33.7819409879,-118.0132709007,High School
Rio San Gabriel Elementary,33.9380440455,-118.1134651363,School
Maple Hill Elementary School,33.9965041286,-117.8257364315,School
Jackson Elem.,33.9675366927,-118.0337522624,School
Stanley Tigers,33.7853846108,-117.9373915734,School
Star Helicopters,33.9236749808,-118.3369346417,School
abc programs,34.1074562073,-117.9040527344,School
Ontario Montclair School District,34.0672185011,-117.667093277,School
San Fernando High School,34.2712159432,-118.4424391307,High School
Kids 1st,34.2774528247,-118.4427984774,School
Cypress Early Learning Center,33.8106711668,-118.0536938685,School
Oxford Academy,33.8228964467,-118.0419853082,School
Childtime,33.782065,-118.020155,School
Van Nuys High School,34.190081504,-118.4547078156,High School
ABC Program,33.7134119672,-117.914976803,School
Ughhhhh,33.713301,-117.915059,School
Magnolia High School,33.81641507,-117.971534729,High School
Bolsa Grande High School,33.7618301828,-117.964894188,High School
Mary E Bragg Elementary School,33.8553297386,-118.0884490751,School
Artesia High School,33.8453624911,-118.0752280432,High School
Haskell Middle School,33.84662601,-118.08730622,School
Cerritos Lane Preschool,33.847478,-118.079944,School
Harbor View School,33.7206625523,-118.0524247163,School
Southwestern Academy,34.1150378636,-118.1326818466,High School
EIE Learning Center,34.1173706055,-118.0007095337,School
Abraham Lincoln Senior High School,34.0743332579,-118.2047944166,High School
Hillside Elementary School,34.0850696045,-118.2124996387,School
100 Building (inside Lincoln HS),34.0745302721,-118.2043146138,High School
Kaplan International Center,33.6772999551,-117.7780996701,School
Brentwood School,34.0672362762,-118.4681081772,High School
The Archer School For Girls,34.0651337747,-118.4717204894,High School
Earl Warren High School,33.9356962413,-118.1405031681,High School
Arrow Montessori School of San Dimas,34.1132258051,-117.8234124184,School
Peppertree Elementry School,34.1288771362,-117.6672298619,School
Raymond Elementary,33.8753936492,-117.9073386677,School
James A. Whitaker Elementary School,33.8631461875,-117.987241745,School
Fair Avenue Elementary School,34.1906130722,-118.3753760579,School
ACI Institute,34.1303255205,-118.0246268558,School
Charter Oak High School,34.0987609043,-117.8606961351,High School
Royal Oak High School,34.08563669,-117.8673024333,High School
Sonrise Christian School,34.0894118012,-117.8654633679,School
Transfiguration Catholic School,34.0113195084,-118.3213467105,School
Beach High School G.O.C.,33.8050074777,-118.1493341021,High School
Dickerson Elementary,33.815691304,-118.0225684285,School
Carver Elementary School,34.1259316365,-118.0904267142,School
La Quinta High School,33.7364642343,-117.9483118976,High School
La Canada High School,34.1917521111,-118.1798771778,High School
St. Francis High School,34.1962277326,-118.183184831,High School
Flintridge Preparatory School,34.1981623978,-118.1845844234,High School
South East High School,33.9460216248,-118.2231858511,School
Jordan High School,33.9446311087,-118.2293653887,High School
Southeast Middle School,33.9468002215,-118.228188895,School
Montara Elementary School,33.9443225684,-118.218388275,School
Palm Elementary School,34.014834439,-117.9874113808,School
Hawthorne High School,33.916618542,-118.3643817902,High School
Baldwin Park High School,34.0844557366,-117.9487409172,High School
East San Gabriel Valley ROP/Technical Center (ESGVROP/TC),34.0771077655,-117.9373172054,School
Monte Vista Elementry,34.08187405,-117.93955139,School
North-West College,34.0719754604,-117.9493529834,School
Sheet Metal Workers Local 105 JATC,34.0581589937,-117.992053628,School
Primary Academy for Success School,34.2347517854,-118.4556317803,School
Dbcp Preschool,34.0211164874,-117.8055634486,School
Mt Calvary Preschool,34.0162856301,-117.8097024114,School
Fern Drive School,33.8783369004,-117.9515152192,School
Los Angeles High School,34.0559092105,-118.3324098587,High School
St. Therese School,34.105742179,-118.1184942075,School
cava glendora community day,34.1463467294,-117.8728457506,School
St. Lucy's Priory High School,34.1482035769,-117.8772178109,High School
Campbell Hall School,34.1532580265,-118.3976687398,School
Palos Verdes High School,33.779862189,-118.419519194,High School
Lunada Bay Elementary,33.7684831675,-118.4171763204,School
Animo Inglewood Charter High School,33.9604053209,-118.3310786338,High School
La Tiera K-8 School Academy of Excellence,33.9804960592,-118.3693102475,School
Violet Fire HQ,34.154416,-117.671705,School
Calvary Chapel Christian School,33.916509595,-118.115699662,School
Columbus High School,33.918231399,-118.1162882918,High School
Taft Elementary,33.8185877083,-117.8434746824,School
Stowers Elementary Magnet School Of International Studies,33.8763944354,-118.0491660407,School
Monterey Vista Elementary,34.0562694156,-118.1092703232,School
John Thomas Dye,34.0875689012,-118.4634225375,School
John Muir High School,34.177867,-118.16004,High School
Walnut Valley Unified School District,34.0004806722,-117.8542232577,School
The Curtis School,34.1286702854,-118.4768701434,School
Milken Community High School,34.1257847283,-118.477885228,High School
Stephen S. Wise Early Childhood Center,34.1289256801,-118.4695989907,School
Milken school,34.1229209696,-118.4786322807,School
Duarte High School,34.1366533419,-117.9706367135,High School
Santa Fe Middle School,34.1312987444,-118.0028749334,High School
Bell Gardens High School,33.9762803125,-118.1545792549,High School
AGLA,34.1662227553,-118.1590643635,School
South Region High School #12,33.9580184887,-118.2693785027,High School
San Antonio Ave. Elementary School,33.9844047895,-118.2131222101,School
Los Angeles International Charter High School,34.1025826618,-118.1824307602,High School
Blind Children's Learning Center,33.7555788986,-117.8093932804,School
St Pauls Preschool,33.749677,-117.805982,School
Hope View Elementary School,33.7067445447,-118.0191776891,School
Goddard Middle School,34.1477266151,-117.850331408,School
Alexander Hamilton High School,34.0339879041,-118.3902400768,High School
Cal Aero Preserve Academy,33.9658435478,-117.6236268121,School
Lakeview Charter High School,34.2949441708,-118.422559775,High School
Gridley Elementary,34.3025369791,-118.4293823404,School
Foster Elementary School,33.9063249163,-118.2029614627,School
Arminta Street Elementry,34.2145525649,-118.3809680505,School
Orange High School,33.7967184345,-117.8472579327,High School
Glenwood Elementary School,34.2157173855,-118.3580739401,School
Crescenta Valley High School,34.222430586,-118.243188858,High School
New West Charter School,34.0357197354,-118.4551583916,High School
Vista Verde School,33.6305807491,-117.8279344883,School
Upland Security Training Center,34.097378,-117.679998,School
Rosary High School,33.8845382741,-117.8969537183,High School
Sierra Canyon School,34.270644,-118.591278,School
The train at Hillside,34.187719107,-118.1792449951,School
Hillside School and Learning Center,34.1879321044,-118.1792235374,High School
St. Genevieve High School,34.2222046692,-118.4379786036,High School
Da Vinci Design Charter High School,33.9198089294,-118.3752847585,High School
Westpark Elementary School,33.6792592827,-117.8260741555,School
VW,34.1726001852,-118.2168633032,School
Anaheim High School,33.8339199537,-117.9264736176,High School
The Colburn School of Performing Arts,34.0540655584,-118.2497985421,School
Valencia Lightning Bolts,33.988586,-118.0869179964,School
Parkview Elementary,34.056739562,-118.0253930421,School
harbor teacher prep academy,33.7828,-118.2833,School
Woodrow Wilson Middle School,34.1557114598,-118.2384743757,School
Miraleste Intermediate School,33.7522930809,-118.328024982,School
John H. Glenn High School,33.9085622753,-118.0540768991,High School
La Mirada High School,33.9087481988,-118.0028019186,High School
Azusa High School,34.1258035329,-117.8982640286,High School
Granada Hills Charter High School,34.2615791821,-118.5244989395,High School
Abraham Joshua Heschel Day School,34.2591338343,-118.5200912589,School
Cerritos High School,33.8636094497,-118.0648326874,High School
Hare High School,33.7873673159,-117.9746689543,School
Washington School,34.1070857905,-118.1021549128,School
St. Lucy's Preschool,34.147782,-117.877975,School
Opportunities for Learning,33.8740184588,-118.201995548,High School
Alta Vista Elementary,33.8304938351,-118.3759067346,School
Tutor Time,34.1209441423,-117.7226257324,School
Rosemead High School,34.0855307202,-118.071729705,High School
Kumon of Rosemead,34.0844706558,-118.074107668,School
Renaissance Academy,34.2644998369,-118.367803747,High School
Valley Region Span #1,34.3174615,-118.4636306,School
Inglewood Unified School District,33.9582758646,-118.3620229969,School
Chadwick School,33.7767038555,-118.3610343933,High School
Eader Elementary School,33.6438482586,-117.9648541498,School
George B. Miller Elementary School,33.8482961319,-118.0333863403,School
La Serna High School,33.9548097691,-117.9973907872,High School
Central Language Academy,34.0715757507,-117.6465239692,School
Vina Danks Middle School,34.0770364576,-117.6559605014,School
Faith Baptist Schools,34.2093357581,-118.6095707035,School
Laguna Road Elementary School,33.8958921555,-117.9321571334,School
Chino Hills High School,33.9601802949,-117.686201334,High School
Chino Hills High Football Stadium,33.961913,-117.68825155,High School
Husky Stadium @ CHHS,33.961430703,-117.6884490263,High School
CHHS SPIRITLEADERS,33.9593882933,-117.6872747023,High School
The Mirman School,34.1290409911,-118.4843576714,School
Berkeley Hall school,34.1267555555,-118.4831886585,School
Wagner Elementary School,33.8909196588,-117.8517580032,School
Crosspoint Children's Center,33.997619,-117.652948,School
East Valley High School,34.1706521127,-118.3709251553,High School
Roosevelt High School,34.0386018113,-118.2107575689,High School
Hollenbeck Middle School,34.0362130092,-118.2125580311,School
rafu chuo gakuen,34.0423950189,-118.2041889509,School
Valley View High School,34.0854591885,-117.6143147369,High School
Santa Ana High School,33.7437954169,-117.8735095781,High School
Miloy's Day Care,33.9078372739,-118.2541327073,School
Chino High School,34.0223171462,-117.6835798302,High School
Alicia Cortez Elementary,34.0217571499,-117.6697277069,School
Oxford Preparatory Academy,34.0163076741,-117.6772210421,School
W.U.M.P.,34.0236991186,-117.854709733,School
Sellers Elementary School,34.1442368054,-117.8455179907,School
Coronado HS,34.0496539832,-117.9138783046,High School
Sierra Vista High school,34.0751531634,-117.9791414895,High School
Servite High School,33.8464997468,-117.9493587036,High School
Fairmont Preparatory Academy,33.8441056034,-117.9601467418,High School
Charter Oak Day School,34.1030278108,-117.8565001488,School
Stanley Mosk Elementary School,34.2036640201,-118.5684193187,School
South Pointe Middle School,33.9914476865,-117.8495015175,School
Canyon Rim Elementary,33.8464083023,-117.7410568809,School
St Marks Lutheran School,33.997282,-117.981777,School
HLPUSD Instructional Services Center,33.9945392596,-117.9802224307,School
My Office,33.997342,-117.981719,School
Fireside Room,33.9971798608,-117.9817151482,School
Lower Field -fun & fitness day!,33.998127,-117.982283,School
Art Room,33.996753,-117.983058,School
Westside Neighborhood School,33.9774644102,-118.4222316742,School
Pinewood,34.2523309562,-118.2851481892,School
James Monroe High School,34.2372890613,-118.4789174144,High School
Corona Elementary,33.9760659156,-118.1967175578,School
Carpenter Elementary School,33.909996565,-118.1333234093,School
El Dorado High School,33.892647408,-117.8561782837,High School
El Dorado Senior Quad,33.8924641731,-117.8563007845,High School
Tustin Ranch Elementary,33.7344946475,-117.7877757239,School
Woodbury CDC,33.6956381617,-117.7502653037,School
28th Street Elementary School,34.0188712768,-118.2609792083,School
Thomas Jefferson high school,34.0101190538,-118.2511347786,High School
Synergy Charter Academy,34.0143615908,-118.2602483189,School
Trinity St Elementary,34.0126504085,-118.2693385342,School
Will Rogers Elem School,33.9242394514,-118.1827640533,School
Marco Antonio Firebaugh Highschool,33.9186582116,-118.182082287,High School
Dorsey High School,34.0224798221,-118.3467056184,High School
El Modena High School,33.7897329044,-117.8113110286,High School
Buenna Terra Elementary School,33.8428706728,-118.0207215414,School
Whitney High School,33.8774705176,-118.0542755127,High School
Carmenita Middle School,33.8811213598,-118.0449068039,School
Salesian High School,34.0327042125,-118.2157495511,High School
Jack Weaver Elementary,33.7901307645,-118.0851510552,School
Hewes Middle School,33.7705502682,-117.8044652939,School
Prentice Private School,33.7724330271,-117.8123529014,School
Happy Face Daycare,33.7814509238,-117.8187757441,School
University High School,33.6513074358,-117.8243340116,High School
Chaffey Dist. HVAC Shop,34.0829479694,-117.6513272524,High School
Chaffey Adult School,34.0812062165,-117.6573355486,School
Monrovia High School,34.1466247897,-118.0168275771,High School
Santino Bros. Wrestling Academy,33.9547232556,-118.1689940387,School
Bell Gardens Elementary School,33.9589379514,-118.1665945145,School
Park Ave. Elementary,33.959925,-118.1736660004,School
Alhambra High School,34.0913952296,-118.1291233587,High School
Loara High School,33.8125820562,-117.9435110092,High School
Woodland Hills Elementary School,34.1589950281,-118.6100077629,School
Cathedral High School,34.0695891922,-118.2348593936,High School
Walnut Montessori Preschool Academy,34.0171176959,-117.8887826612,School
Animo- Locke III Charter High,33.9356524516,-118.2683278998,High School
La Entrada High School,33.898652,-117.787906,High School
Sun Valley Adult Learning Center,34.2252395777,-118.4094158531,School
West Athens Elementary School,33.9249829331,-118.2948650608,School
H P,33.985422,-118.191588,School
El Camino Real Charter High School,34.1708545838,-118.6432146622,High School
Mr. Boyle's Classroom,34.1694096543,-118.6425424212,High School
Buena Vista High School,34.0086006117,-117.7064123984,High School
Gonsalves Elementary,33.8791401659,-118.0404473586,School
Phoenix House,34.2808553393,-118.3837868007,School
Fenton Charter Elementary,34.2804465826,-118.3904968333,School
Fenton,34.2803187497,-118.3900860227,School
canyonhills,33.9686821312,-117.6996935205,High School
Animo Ralph Bunche Charter High School,34.0125217931,-118.2438995614,High School
John O. Tynes Elementary School,33.8706913619,-117.8576571736,School
Eastside Institute,33.8588180542,-117.8513717651,School
Windsor School Of Nursing,34.02767,-117.89282,School
Cesar E. Chavez Learning Academies,34.2886253157,-118.4209681832,High School
Children's Institute,34.070706227,-118.2686990374,School
Jordan High School,33.8723919894,-118.1855498499,High School
El Rancho High School,33.9851164477,-118.0882490237,High School
El Rancho Education Center,33.982847,-118.085897,School
C2,33.983785,-118.087679,High School
stage craft,34.1937360775,-118.1796097755,High School
Center For Children,34.2170274864,-118.242728878,School
Ernest Mcbride Sr  High School,33.8306735254,-118.0983713399,High School
Rivera Middle School,33.9764891774,-118.0937875062,School
Hands On Healing Institute: Massage Therapy School Los Angeles,34.2470423574,-118.27870803,School
Mulberry Elementary School,33.9453655338,-118.0305161131,School
Suzanne Middle School,34.0253713702,-117.8498048572,School
Santiago High School,33.7654718655,-117.9150683442,High School
El Monte High School,34.0644179691,-118.0347356741,High School
Liberty Christian School,33.7167009174,-117.9951381683,High School
Culverdale Elementary School,33.6754613829,-117.8222751617,High School
Rainbow Rising Westpark,33.6794003463,-117.8271216683,School
Century Park Elementry,33.9364993572,-118.3189129829,School
Huntington Christian School,33.6606985134,-117.9584994058,School
